nu_m2_per_s,U_inf_m_per_s,x_m,Re_x,delta99_m
2.78255940220713e-06,0.311111111111111,0.703007518796992,78601.5386118672,0.0123369995527808
2.78255940220713e-06,0.311111111111111,0.714285714285714,79862.525862325,0.012435565696395
2.78255940220713e-06,0.311111111111111,0.725563909774436,81123.5131127828,0.0125333567097326
2.78255940220713e-06,0.311111111111111,0.736842105263158,82384.5003632405,0.0126303905971843
2.78255940220713e-06,0.311111111111111,0.74812030075188,83645.4876136983,0.0127266846767524
2.78255940220713e-06,0.311111111111111,0.759398496240602,84906.4748641561,0.0128222556161358
2.78255940220713e-06,0.311111111111111,0.770676691729323,86167.4621146138,0.0129171194664124
2.78255940220713e-06,0.311111111111111,0.781954887218045,87428.4493650716,0.0130112916935104
2.78255940220713e-06,0.311111111111111,0.793233082706767,88689.4366155294,0.0131047872076449
2.78255940220713e-06,0.311111111111111,0.804511278195489,89950.4238659871,0.0131976203908772
2.78255940220713e-06,0.311111111111111,0.815789473684211,91211.4111164449,0.0132898051229406
2.78255940220713e-06,0.311111111111111,0.827067669172932,92472.3983669027,0.0133813548054665
2.78255940220713e-06,0.311111111111111,0.838345864661654,93733.3856173604,0.013472282384727
2.78255940220713e-06,0.311111111111111,0.849624060150376,94994.3728678182,0.0135626003730062
2.78255940220713e-06,0.311111111111111,0.860902255639098,96255.3601182759,0.0136523208686988
2.78255940220713e-06,0.311111111111111,0.87218045112782,97516.3473687337,0.0137414555752275
2.78255940220713e-06,0.311111111111111,0.883458646616541,98777.3346191915,0.0138300158188628
2.78255940220713e-06,0.311111111111111,0.894736842105263,100038.321869649,0.0139180125655223
2.78255940220713e-06,0.311111111111111,0.906015037593985,101299.309120107,0.0140054564366207
2.78255940220713e-06,0.311111111111111,0.917293233082707,102560.296370565,0.0140923577240333
2.78255940220713e-06,0.311111111111111,0.928571428571429,103821.283621023,0.0141787264042355
2.78255940220713e-06,0.311111111111111,0.93984962406015,105082.27087148,0.0142645721516703
2.78255940220713e-06,0.311111111111111,0.951127819548872,106343.258121938,0.0143499043513972
2.78255940220713e-06,0.311111111111111,0.962406015037594,107604.245372396,0.0144347321110678
2.78255940220713e-06,0.311111111111111,0.973684210526316,108865.232622854,0.0145190642722709
2.78255940220713e-06,0.311111111111111,0.984962406015038,110126.219873311,0.0146029094212892
2.78255940220713e-06,0.311111111111111,0.996240601503759,111387.207123769,0.014686275899302
2.78255940220713e-06,0.311111111111111,1.00751879699248,112648.194374227,0.0147691718120706
2.78255940220713e-06,0.311111111111111,1.0187969924812,113909.181624685,0.0148516050391365
2.78255940220713e-06,0.311111111111111,1.03007518796992,115170.168875142,0.0149335832425626
2.78255940220713e-06,0.311111111111111,1.04135338345865,116431.1561256,0.0150151138752455
2.78255940220713e-06,0.311111111111111,1.05263157894737,117692.143376058,0.0150962041888228
2.78255940220713e-06,0.311111111111111,1.06390977443609,118953.130626516,0.0151768612412012
2.78255940220713e-06,0.311111111111111,1.07518796992481,120214.117876973,0.0152570919037252
2.78255940220713e-06,0.311111111111111,1.08646616541353,121475.105127431,0.0153369028680095
2.78255940220713e-06,0.311111111111111,1.09774436090226,122736.092377889,0.0154163006524523
2.78255940220713e-06,0.311111111111111,1.10902255639098,123997.079628347,0.0154952916084482
2.78255940220713e-06,0.311111111111111,1.1203007518797,125258.066878804,0.0155738819263177
2.78255940220713e-06,0.311111111111111,1.13157894736842,126519.054129262,0.0156520776409692
2.78255940220713e-06,0.311111111111111,1.14285714285714,127780.04137972,0.0157298846373065
2.78255940220713e-06,0.311111111111111,1.15413533834586,129041.028630178,0.0158073086553978
2.78255940220713e-06,0.311111111111111,1.16541353383459,130302.015880636,0.0158843552954174
2.78255940220713e-06,0.311111111111111,1.17669172932331,131563.003131093,0.0159610300223732
2.78255940220713e-06,0.311111111111111,1.18796992481203,132823.990381551,0.0160373381706298
2.78255940220713e-06,0.311111111111111,1.19924812030075,134084.977632009,0.0161132849482402
2.78255940220713e-06,0.311111111111111,1.21052631578947,135345.964882467,0.0161888754410931
2.78255940220713e-06,0.311111111111111,1.2218045112782,136606.952132924,0.016264114616888
2.78255940220713e-06,0.311111111111111,1.23308270676692,137867.939383382,0.0163390073289448
2.78255940220713e-06,0.311111111111111,1.24436090225564,139128.92663384,0.0164135583198572
2.78255940220713e-06,0.311111111111111,1.25563909774436,140389.913884298,0.0164877722249974
2.78255940220713e-06,0.311111111111111,1.26691729323308,141650.901134755,0.0165616535758794
2.78255940220713e-06,0.311111111111111,1.2781954887218,142911.888385213,0.0166352068033878
2.78255940220713e-06,0.311111111111111,1.28947368421053,144172.875635671,0.0167084362408791
2.78255940220713e-06,0.311111111111111,1.30075187969925,145433.862886129,0.0167813461271605
2.78255940220713e-06,0.311111111111111,1.31203007518797,146694.850136586,0.0168539406093533
2.78255940220713e-06,0.311111111111111,1.32330827067669,147955.837387044,0.0169262237456454
2.78255940220713e-06,0.311111111111111,1.33458646616541,149216.824637502,0.0169981995079389
2.78255940220713e-06,0.311111111111111,1.34586466165414,150477.81188796,0.0170698717843965
2.78255940220713e-06,0.311111111111111,1.35714285714286,151738.799138418,0.017141244381893
2.78255940220713e-06,0.311111111111111,1.36842105263158,152999.786388875,0.0172123210283744
2.78255940220713e-06,0.311111111111111,1.3796992481203,154260.773639333,0.0172831053751305
2.78255940220713e-06,0.311111111111111,1.39097744360902,155521.760889791,0.0173536009989831
2.78255940220713e-06,0.311111111111111,1.40225563909774,156782.748140249,0.0174238114043957
2.78255940220713e-06,0.311111111111111,1.41353383458647,158043.735390706,0.017493740025506
2.78255940220713e-06,0.311111111111111,1.42481203007519,159304.722641164,0.0175633902280862
2.78255940220713e-06,0.311111111111111,1.43609022556391,160565.709891622,0.017632765311433
2.78255940220713e-06,0.311111111111111,1.44736842105263,161826.69714208,0.0177018685101917
2.78255940220713e-06,0.311111111111111,1.45864661654135,163087.684392537,0.0177707029961158
2.78255940220713e-06,0.311111111111111,1.46992481203008,164348.671642995,0.0178392718797658
2.78255940220713e-06,0.311111111111111,1.4812030075188,165609.658893453,0.0179075782121493
2.78255940220713e-06,0.311111111111111,1.49248120300752,166870.646143911,0.0179756249863054
2.78255940220713e-06,0.311111111111111,1.50375939849624,168131.633394368,0.0180434151388347
2.78255940220713e-06,0.311111111111111,1.51503759398496,169392.620644826,0.0181109515513783
2.78255940220713e-06,0.311111111111111,1.52631578947368,170653.607895284,0.018178237052047
2.78255940220713e-06,0.311111111111111,1.53759398496241,171914.595145742,0.0182452744168033
2.78255940220713e-06,0.311111111111111,1.54887218045113,173175.5823962,0.0183120663707977
2.78255940220713e-06,0.311111111111111,1.56015037593985,174436.569646657,0.0183786155896613
2.78255940220713e-06,0.311111111111111,1.57142857142857,175697.556897115,0.0184449247007567
2.78255940220713e-06,0.311111111111111,1.58270676691729,176958.544147573,0.018510996284388
2.78255940220713e-06,0.311111111111111,1.59398496240601,178219.531398031,0.0185768328749728
2.78255940220713e-06,0.311111111111111,1.60526315789474,179480.518648488,0.0186424369621762
2.78255940220713e-06,0.311111111111111,1.61654135338346,180741.505898946,0.0187078109920096
2.78255940220713e-06,0.311111111111111,1.62781954887218,182002.493149404,0.0187729573678949
2.78255940220713e-06,0.311111111111111,1.6390977443609,183263.480399862,0.0188378784516951
2.78255940220713e-06,0.311111111111111,1.65037593984962,184524.467650319,0.0189025765647142
2.78255940220713e-06,0.311111111111111,1.66165413533835,185785.454900777,0.0189670539886648
2.78255940220713e-06,0.311111111111111,1.67293233082707,187046.442151235,0.0190313129666076
2.78255940220713e-06,0.311111111111111,1.68421052631579,188307.429401693,0.0190953557038619
2.78255940220713e-06,0.311111111111111,1.69548872180451,189568.41665215,0.0191591843688883
2.78255940220713e-06,0.311111111111111,1.70676691729323,190829.403902608,0.0192228010941458
2.78255940220713e-06,0.311111111111111,1.71804511278195,192090.391153066,0.0192862079769232
2.78255940220713e-06,0.311111111111111,1.72932330827068,193351.378403524,0.0193494070801454
2.78255940220713e-06,0.311111111111111,1.7406015037594,194612.365653981,0.0194124004331567
2.78255940220713e-06,0.311111111111111,1.75187969924812,195873.352904439,0.0194751900324815
2.78255940220713e-06,0.311111111111111,1.76315789473684,197134.340154897,0.019537777842562
2.78255940220713e-06,0.311111111111111,1.77443609022556,198395.327405355,0.0196001657964761
2.78255940220713e-06,0.311111111111111,1.78571428571429,199656.314655813,0.0196623557966331
2.78255940220713e-06,0.311111111111111,1.79699248120301,200917.30190627,0.0197243497154516
2.78255940220713e-06,0.311111111111111,1.80827067669173,202178.289156728,0.0197861493960163
2.78255940220713e-06,0.311111111111111,1.81954887218045,203439.276407186,0.0198477566527182
2.78255940220713e-06,0.311111111111111,1.83082706766917,204700.263657644,0.0199091732718755
2.78255940220713e-06,0.311111111111111,1.84210526315789,205961.250908101,0.0199704010123384
2.78255940220713e-06,0.311111111111111,1.85338345864662,207222.238158559,0.0200314416060764
2.78255940220713e-06,0.311111111111111,1.86466165413534,208483.225409017,0.0200922967587503
2.78255940220713e-06,0.311111111111111,1.87593984962406,209744.212659475,0.0201529681502684
2.78255940220713e-06,0.311111111111111,1.88721804511278,211005.199909932,0.020213457435327
2.78255940220713e-06,0.311111111111111,1.8984962406015,212266.18716039,0.0202737662439374
2.78255940220713e-06,0.311111111111111,1.90977443609023,213527.174410848,0.0203338961819387
2.78255940220713e-06,0.311111111111111,1.92105263157895,214788.161661306,0.0203938488314958
2.78255940220713e-06,0.311111111111111,1.93233082706767,216049.148911763,0.0204536257515861
2.78255940220713e-06,0.311111111111111,1.94360902255639,217310.136162221,0.0205132284784718
2.78255940220713e-06,0.311111111111111,1.95488721804511,218571.123412679,0.0205726585261611
2.78255940220713e-06,0.311111111111111,1.96616541353383,219832.110663137,0.0206319173868565
2.78255940220713e-06,0.311111111111111,1.97744360902256,221093.097913595,0.0206910065313922
2.78255940220713e-06,0.311111111111111,1.98872180451128,222354.085164052,0.0207499274096599
2.78255940220713e-06,0.311111111111111,2,223615.07241451,0.0208086814510242
2.78255940220713e-06,0.311111111111111,2.01127819548872,224876.059664968,0.0208672700647268
2.78255940220713e-06,0.311111111111111,2.02255639097744,226137.046915426,0.020925694640281
2.78255940220713e-06,0.311111111111111,2.03383458646617,227398.034165883,0.0209839565478564
2.78255940220713e-06,0.311111111111111,2.04511278195489,228659.021416341,0.0210420571386538
2.78255940220713e-06,0.311111111111111,2.05639097744361,229920.008666799,0.0210999977452703
2.78255940220713e-06,0.311111111111111,2.06766917293233,231180.995917257,0.0211577796820568
2.78255940220713e-06,0.311111111111111,2.07894736842105,232441.983167714,0.0212154042454651
2.78255940220713e-06,0.311111111111111,2.09022556390977,233702.970418172,0.0212728727143877
2.78255940220713e-06,0.311111111111111,2.1015037593985,234963.95766863,0.0213301863504889
2.78255940220713e-06,0.311111111111111,2.11278195488722,236224.944919088,0.0213873463985279
2.78255940220713e-06,0.311111111111111,2.12406015037594,237485.932169545,0.0214443540866743
2.78255940220713e-06,0.311111111111111,2.13533834586466,238746.919420003,0.0215012106268161
2.78255940220713e-06,0.311111111111111,2.14661654135338,240007.906670461,0.0215579172148599
2.78255940220713e-06,0.311111111111111,2.15789473684211,241268.893920919,0.0216144750310248
2.78255940220713e-06,0.311111111111111,2.16917293233083,242529.881171377,0.0216708852401289
2.78255940220713e-06,0.311111111111111,2.18045112781955,243790.868421834,0.0217271489918691
2.78255940220713e-06,0.311111111111111,2.19172932330827,245051.855672292,0.0217832674210946
2.78255940220713e-06,0.311111111111111,2.20300751879699,246312.84292275,0.0218392416480739
2.78255940220713e-06,0.311111111111111,2.21428571428571,247573.830173208,0.0218950727787556
2.78255940220713e-06,0.311111111111111,2.22556390977444,248834.817423665,0.0219507619050239
2.78255940220713e-06,0.311111111111111,2.23684210526316,250095.804674123,0.022006310104947
2.78255940220713e-06,0.311111111111111,2.24812030075188,251356.791924581,0.022061718443021
2.78255940220713e-06,0.311111111111111,2.2593984962406,252617.779175039,0.0221169879704081
2.78255940220713e-06,0.311111111111111,2.27067669172932,253878.766425496,0.0221721197251688
2.78255940220713e-06,0.311111111111111,2.28195488721805,255139.753675954,0.0222271147324897
2.78255940220713e-06,0.311111111111111,2.29323308270677,256400.740926412,0.0222819740049059
2.78255940220713e-06,0.311111111111111,2.30451127819549,257661.72817687,0.0223366985425185
2.78255940220713e-06,0.311111111111111,2.31578947368421,258922.715427327,0.022391289333207
2.78255940220713e-06,0.311111111111111,2.32706766917293,260183.702677785,0.0224457473528379
2.78255940220713e-06,0.311111111111111,2.33834586466165,261444.689928243,0.022500073565468
2.78255940220713e-06,0.311111111111111,2.34962406015038,262705.677178701,0.0225542689235434
2.78255940220713e-06,0.311111111111111,2.3609022556391,263966.664429158,0.0226083343680944
2.78255940220713e-06,0.311111111111111,2.37218045112782,265227.651679616,0.0226622708289262
2.78255940220713e-06,0.311111111111111,2.38345864661654,266488.638930074,0.0227160792248056
2.78255940220713e-06,0.311111111111111,2.39473684210526,267749.626180532,0.0227697604636431
2.78255940220713e-06,0.311111111111111,2.40601503759398,269010.613430989,0.0228233154426724
2.78255940220713e-06,0.311111111111111,2.41729323308271,270271.600681447,0.0228767450486246
2.78255940220713e-06,0.311111111111111,2.42857142857143,271532.587931905,0.0229300501579001
2.78255940220713e-06,0.311111111111111,2.43984962406015,272793.575182363,0.0229832316367359
2.78255940220713e-06,0.311111111111111,2.45112781954887,274054.562432821,0.02303629034137
2.78255940220713e-06,0.311111111111111,2.46240601503759,275315.549683278,0.0230892271182026
2.78255940220713e-06,0.311111111111111,2.47368421052632,276576.536933736,0.0231420428039528
2.78255940220713e-06,0.311111111111111,2.48496240601504,277837.524184194,0.0231947382258138
2.78255940220713e-06,0.311111111111111,2.49624060150376,279098.511434652,0.0232473142016033
2.78255940220713e-06,0.311111111111111,2.50751879699248,280359.498685109,0.0232997715399124
2.78255940220713e-06,0.311111111111111,2.5187969924812,281620.485935567,0.0233521110402497
2.78255940220713e-06,0.311111111111111,2.53007518796993,282881.473186025,0.0234043334931845
2.78255940220713e-06,0.311111111111111,2.54135338345865,284142.460436483,0.0234564396804852
2.78255940220713e-06,0.311111111111111,2.55263157894737,285403.44768694,0.0235084303752565
2.78255940220713e-06,0.311111111111111,2.56390977443609,286664.434937398,0.023560306342073
2.78255940220713e-06,0.311111111111111,2.57518796992481,287925.422187856,0.0236120683371103
2.78255940220713e-06,0.311111111111111,2.58646616541353,289186.409438314,0.0236637171082738
2.78255940220713e-06,0.311111111111111,2.59774436090226,290447.396688771,0.0237152533953245
2.78255940220713e-06,0.311111111111111,2.60902255639098,291708.383939229,0.023766677930003
2.78255940220713e-06,0.311111111111111,2.6203007518797,292969.371189687,0.0238179914361504
2.78255940220713e-06,0.311111111111111,2.63157894736842,294230.358440145,0.0238691946298273
2.78255940220713e-06,0.311111111111111,2.64285714285714,295491.345690603,0.0239202882194304
2.78255940220713e-06,0.311111111111111,2.65413533834586,296752.33294106,0.0239712729058067
2.78255940220713e-06,0.311111111111111,2.66541353383459,298013.320191518,0.024022149382366
2.78255940220713e-06,0.311111111111111,2.67669172932331,299274.307441976,0.0240729183351904
2.78255940220713e-06,0.311111111111111,2.68796992481203,300535.294692434,0.024123580443143
2.78255940220713e-06,0.311111111111111,2.69924812030075,301796.281942891,0.0241741363779729
2.78255940220713e-06,0.311111111111111,2.71052631578947,303057.269193349,0.0242245868044199
2.78255940220713e-06,0.311111111111111,2.7218045112782,304318.256443807,0.0242749323803161
2.78255940220713e-06,0.311111111111111,2.73308270676692,305579.243694265,0.0243251737566859
2.78255940220713e-06,0.311111111111111,2.74436090225564,306840.230944722,0.0243753115778446
2.78255940220713e-06,0.311111111111111,2.75563909774436,308101.21819518,0.0244253464814943
2.78255940220713e-06,0.311111111111111,2.76691729323308,309362.205445638,0.024475279098819
2.78255940220713e-06,0.311111111111111,2.7781954887218,310623.192696096,0.0245251100545773
2.78255940220713e-06,0.311111111111111,2.78947368421053,311884.179946553,0.0245748399671935
2.78255940220713e-06,0.311111111111111,2.80075187969925,313145.167197011,0.0246244694488473
2.78255940220713e-06,0.311111111111111,2.81203007518797,314406.154447469,0.0246739991055617
2.78255940220713e-06,0.311111111111111,2.82330827067669,315667.141697927,0.0247234295372891
2.78255940220713e-06,0.311111111111111,2.83458646616541,316928.128948385,0.0247727613379967
2.78255940220713e-06,0.311111111111111,2.84586466165414,318189.116198842,0.024821995095749
2.78255940220713e-06,0.311111111111111,2.85714285714286,319450.1034493,0.0248711313927901
2.78255940220713e-06,0.311111111111111,2.86842105263158,320711.090699758,0.0249201708056239
2.78255940220713e-06,0.311111111111111,2.8796992481203,321972.077950216,0.0249691139050931
2.78255940220713e-06,0.311111111111111,2.89097744360902,323233.065200673,0.0250179612564564
2.78255940220713e-06,0.311111111111111,2.90225563909774,324494.052451131,0.0250667134194652
2.78255940220713e-06,0.311111111111111,2.91353383458647,325755.039701589,0.0251153709484379
2.78255940220713e-06,0.311111111111111,2.92481203007519,327016.026952047,0.0251639343923339
2.78255940220713e-06,0.311111111111111,2.93609022556391,328277.014202504,0.0252124042948253
2.78255940220713e-06,0.311111111111111,2.94736842105263,329538.001452962,0.0252607811943686
2.78255940220713e-06,0.311111111111111,2.95864661654135,330798.98870342,0.025309065624274
2.78255940220713e-06,0.311111111111111,2.96992481203007,332059.975953878,0.0253572581127742
2.78255940220713e-06,0.311111111111111,2.9812030075188,333320.963204335,0.0254053591830916
2.78255940220713e-06,0.311111111111111,2.99248120300752,334581.950454793,0.0254533693535048
2.78255940220713e-06,0.311111111111111,3.00375939849624,335842.937705251,0.0255012891374138
2.78255940220713e-06,0.311111111111111,3.01503759398496,337103.924955709,0.0255491190434039
2.78255940220713e-06,0.311111111111111,3.02631578947368,338364.912206166,0.0255968595753085
2.78255940220713e-06,0.311111111111111,3.03759398496241,339625.899456624,0.0256445112322717
2.78255940220713e-06,0.311111111111111,3.04887218045113,340886.886707082,0.0256920745088082
2.78255940220713e-06,0.311111111111111,3.06015037593985,342147.87395754,0.025739549894864
2.78255940220713e-06,0.311111111111111,3.07142857142857,343408.861207998,0.025786937875875
2.78255940220713e-06,0.311111111111111,3.08270676691729,344669.848458455,0.0258342389328247
2.78255940220713e-06,0.311111111111111,3.09398496240602,345930.835708913,0.0258814535423017
2.78255940220713e-06,0.311111111111111,3.10526315789474,347191.822959371,0.0259285821765549
2.78255940220713e-06,0.311111111111111,3.11654135338346,348452.810209829,0.0259756253035496
2.78255940220713e-06,0.311111111111111,3.12781954887218,349713.797460286,0.0260225833870207
2.78255940220713e-06,0.311111111111111,3.1390977443609,350974.784710744,0.026069456886527
2.78255940220713e-06,0.311111111111111,3.15037593984962,352235.771961202,0.0261162462575029
2.78255940220713e-06,0.311111111111111,3.16165413533835,353496.75921166,0.0261629519513104
2.78255940220713e-06,0.311111111111111,3.17293233082707,354757.746462117,0.0262095744152899
2.78255940220713e-06,0.311111111111111,3.18421052631579,356018.733712575,0.0262561140928101
2.78255940220713e-06,0.311111111111111,3.19548872180451,357279.720963033,0.0263025714233172
2.78255940220713e-06,0.311111111111111,3.20676691729323,358540.708213491,0.0263489468423834
2.78255940220713e-06,0.311111111111111,3.21804511278195,359801.695463948,0.0263952407817543
2.78255940220713e-06,0.311111111111111,3.22932330827068,361062.682714406,0.0264414536693963
2.78255940220713e-06,0.311111111111111,3.2406015037594,362323.669964864,0.026487585929542
2.78255940220713e-06,0.311111111111111,3.25187969924812,363584.657215322,0.0265336379827364
2.78255940220713e-06,0.311111111111111,3.26315789473684,364845.644465779,0.0265796102458813
2.78255940220713e-06,0.311111111111111,3.27443609022556,366106.631716237,0.026625503132279
2.78255940220713e-06,0.311111111111111,3.28571428571429,367367.618966695,0.0266713170516764
2.78255940220713e-06,0.311111111111111,3.29699248120301,368628.606217153,0.0267170524103069
2.78255940220713e-06,0.311111111111111,3.30827067669173,369889.593467611,0.026762709610933
2.78255940220713e-06,0.311111111111111,3.31954887218045,371150.580718068,0.0268082890528875
2.78255940220713e-06,0.311111111111111,3.33082706766917,372411.567968526,0.0268537911321141
2.78255940220713e-06,0.311111111111111,3.34210526315789,373672.555218984,0.0268992162412077
2.78255940220713e-06,0.311111111111111,3.35338345864662,374933.542469442,0.0269445647694539
2.78255940220713e-06,0.311111111111111,3.36466165413534,376194.529719899,0.0269898371028678
2.78255940220713e-06,0.311111111111111,3.37593984962406,377455.516970357,0.0270350336242325
2.78255940220713e-06,0.311111111111111,3.38721804511278,378716.504220815,0.0270801547131368
2.78255940220713e-06,0.311111111111111,3.3984962406015,379977.491471273,0.0271252007460123
2.78255940220713e-06,0.311111111111111,3.40977443609023,381238.47872173,0.0271701720961703
2.78255940220713e-06,0.311111111111111,3.42105263157895,382499.465972188,0.0272150691338374
2.78255940220713e-06,0.311111111111111,3.43233082706767,383760.453222646,0.0272598922261918
2.78255940220713e-06,0.311111111111111,3.44360902255639,385021.440473104,0.0273046417373976
2.78255940220713e-06,0.311111111111111,3.45488721804511,386282.427723562,0.0273493180286397
2.78255940220713e-06,0.311111111111111,3.46616541353383,387543.414974019,0.0273939214581579
2.78255940220713e-06,0.311111111111111,3.47744360902256,388804.402224477,0.0274384523812799
2.78255940220713e-06,0.311111111111111,3.48872180451128,390065.389474935,0.027482911150455
2.78255940220713e-06,0.311111111111111,3.5,391326.376725393,0.0275272981152864
2.78255940220713e-06,0.311111111111111,3.51127819548872,392587.36397585,0.0275716136225628
2.78255940220713e-06,0.311111111111111,3.52255639097744,393848.351226308,0.0276158580162908
2.78255940220713e-06,0.311111111111111,3.53383458646617,395109.338476766,0.0276600316377255
2.78255940220713e-06,0.311111111111111,3.54511278195489,396370.325727224,0.0277041348254014
2.78255940220713e-06,0.311111111111111,3.55639097744361,397631.312977681,0.0277481679151626
2.78255940220713e-06,0.311111111111111,3.56766917293233,398892.300228139,0.0277921312401929
2.78255940220713e-06,0.311111111111111,3.57894736842105,400153.287478597,0.0278360251310446
2.78255940220713e-06,0.311111111111111,3.59022556390977,401414.274729055,0.0278798499156683
2.78255940220713e-06,0.311111111111111,3.6015037593985,402675.261979512,0.0279236059194408
2.78255940220713e-06,0.311111111111111,3.61278195488722,403936.24922997,0.0279672934651938
2.78255940220713e-06,0.311111111111111,3.62406015037594,405197.236480428,0.0280109128732413
2.78255940220713e-06,0.311111111111111,3.63533834586466,406458.223730886,0.0280544644614072
2.78255940220713e-06,0.311111111111111,3.64661654135338,407719.210981344,0.0280979485450522
2.78255940220713e-06,0.311111111111111,3.65789473684211,408980.198231801,0.0281413654371007
2.78255940220713e-06,0.311111111111111,3.66917293233083,410241.185482259,0.0281847154480666
2.78255940220713e-06,0.311111111111111,3.68045112781955,411502.172732717,0.0282279988860799
2.78255940220713e-06,0.311111111111111,3.69172932330827,412763.159983175,0.0282712160569115
2.78255940220713e-06,0.311111111111111,3.70300751879699,414024.147233632,0.0283143672639989
2.78255940220713e-06,0.311111111111111,3.71428571428571,415285.13448409,0.0283574528084709
2.78255940220713e-06,0.311111111111111,3.72556390977444,416546.121734548,0.0284004729891722
2.78255940220713e-06,0.311111111111111,3.73684210526316,417807.108985006,0.0284434281026873
2.78255940220713e-06,0.311111111111111,3.74812030075188,419068.096235463,0.0284863184433648
2.78255940220713e-06,0.311111111111111,3.7593984962406,420329.083485921,0.0285291443033405
2.78255940220713e-06,0.311111111111111,3.77067669172932,421590.070736379,0.028571905972561
2.78255940220713e-06,0.311111111111111,3.78195488721805,422851.057986837,0.0286146037388064
2.78255940220713e-06,0.311111111111111,3.79323308270677,424112.045237294,0.0286572378877127
2.78255940220713e-06,0.311111111111111,3.80451127819549,425373.032487752,0.0286998087027944
2.78255940220713e-06,0.311111111111111,3.81578947368421,426634.01973821,0.0287423164654667
2.78255940220713e-06,0.311111111111111,3.82706766917293,427895.006988668,0.0287847614550665
2.78255940220713e-06,0.311111111111111,3.83834586466165,429155.994239125,0.0288271439488744
2.78255940220713e-06,0.311111111111111,3.84962406015038,430416.981489583,0.0288694642221356
2.78255940220713e-06,0.311111111111111,3.8609022556391,431677.968740041,0.0289117225480809
2.78255940220713e-06,0.311111111111111,3.87218045112782,432938.955990499,0.0289539191979471
2.78255940220713e-06,0.311111111111111,3.88345864661654,434199.943240957,0.0289960544409975
2.78255940220713e-06,0.311111111111111,3.89473684210526,435460.930491414,0.0290381285445418
2.78255940220713e-06,0.311111111111111,3.90601503759398,436721.917741872,0.029080141773956
2.78255940220713e-06,0.311111111111111,3.91729323308271,437982.90499233,0.0291220943927016
2.78255940220713e-06,0.311111111111111,3.92857142857143,439243.892242788,0.0291639866623454
2.78255940220713e-06,0.311111111111111,3.93984962406015,440504.879493245,0.0292058188425784
2.78255940220713e-06,0.311111111111111,3.95112781954887,441765.866743703,0.029247591191234
2.78255940220713e-06,0.311111111111111,3.96240601503759,443026.853994161,0.0292893039643074
2.78255940220713e-06,0.311111111111111,3.97368421052632,444287.841244619,0.0293309574159732
2.78255940220713e-06,0.311111111111111,3.98496240601504,445548.828495076,0.029372551798604
2.78255940220713e-06,0.311111111111111,3.99624060150376,446809.815745534,0.0294140873627879
2.78255940220713e-06,0.311111111111111,4.00751879699248,448070.802995992,0.0294555643573461
2.78255940220713e-06,0.311111111111111,4.0187969924812,449331.79024645,0.0294969830293507
2.78255940220713e-06,0.311111111111111,4.03007518796993,450592.777496908,0.0295383436241412
2.78255940220713e-06,0.311111111111111,4.04135338345865,451853.764747365,0.0295796463853422
2.78255940220713e-06,0.311111111111111,4.05263157894737,453114.751997823,0.0296208915548795
2.78255940220713e-06,0.311111111111111,4.06390977443609,454375.739248281,0.029662079372997
2.78255940220713e-06,0.311111111111111,4.07518796992481,455636.726498739,0.0297032100782729
2.78255940220713e-06,0.311111111111111,4.08646616541353,456897.713749196,0.0297442839076361
2.78255940220713e-06,0.311111111111111,4.09774436090226,458158.700999654,0.0297853010963814
2.78255940220713e-06,0.311111111111111,4.10902255639098,459419.688250112,0.0298262618781862
2.78255940220713e-06,0.311111111111111,4.1203007518797,460680.67550057,0.0298671664851252
2.78255940220713e-06,0.311111111111111,4.13157894736842,461941.662751027,0.0299080151476862
2.78255940220713e-06,0.311111111111111,4.14285714285714,463202.650001485,0.0299488080947852
2.78255940220713e-06,0.311111111111111,4.15413533834587,464463.637251943,0.0299895455537811
2.78255940220713e-06,0.311111111111111,4.16541353383459,465724.624502401,0.0300302277504909
2.78255940220713e-06,0.311111111111111,4.17669172932331,466985.611752858,0.030070854909204
2.78255940220713e-06,0.311111111111111,4.18796992481203,468246.599003316,0.0301114272526966
2.78255940220713e-06,0.311111111111111,4.19924812030075,469507.586253774,0.0301519450022462
2.78255940220713e-06,0.311111111111111,4.21052631578947,470768.573504232,0.0301924083776456
2.78255940220713e-06,0.311111111111111,4.2218045112782,472029.560754689,0.0302328175972166
2.78255940220713e-06,0.311111111111111,4.23308270676692,473290.548005147,0.0302731728778239
2.78255940220713e-06,0.311111111111111,4.24436090225564,474551.535255605,0.0303134744348887
2.78255940220713e-06,0.311111111111111,4.25563909774436,475812.522506063,0.0303537224824023
2.78255940220713e-06,0.311111111111111,4.26691729323308,477073.50975652,0.0303939172329389
2.78255940220713e-06,0.311111111111111,4.2781954887218,478334.497006978,0.0304340588976689
2.78255940220713e-06,0.311111111111111,4.28947368421053,479595.484257436,0.0304741476863722
2.78255940220713e-06,0.311111111111111,4.30075187969925,480856.471507894,0.0305141838074503
2.78255940220713e-06,0.311111111111111,4.31203007518797,482117.458758352,0.0305541674679397
2.78255940220713e-06,0.311111111111111,4.32330827067669,483378.446008809,0.0305940988735238
2.78255940220713e-06,0.311111111111111,4.33458646616541,484639.433259267,0.0306339782285454
2.78255940220713e-06,0.311111111111111,4.34586466165413,485900.420509725,0.030673805736019
2.78255940220713e-06,0.311111111111111,4.35714285714286,487161.407760183,0.030713581597643
